baseline	height	x	y	sigma_x	sigma_y	fwhm_x	fwhm_y	fwhm	error_baseline	error_height	error_x	error_y	error_sigma_x	error_sigma_y	error_fwhm_x	error_fwhm_y	error_fwhm	slice
335.253	67.854	248.893	1706.747	1.585	1.950	3.733	4.593	4.163	3.584	11.215	0.262	0.322	0.309	0.375	0.728	0.883	0.572	2
324.493	71.060	1688.168	244.244	1.722	1.329	4.054	3.130	3.592	2.733	11.576	0.280	0.216	0.309	0.239	0.727	0.564	0.460	2
325.783	72.343	563.349	394.958	3.308	2.872	7.789	6.764	7.277	10.839	10.022	0.324	0.279	0.676	0.629	1.593	1.480	1.087	2
313.967	70.246	381.081	503.667	1.969	1.809	4.636	4.261	4.449	3.515	9.206	0.258	0.237	0.315	0.293	0.743	0.689	0.507	2
344.172	61.521	550.764	1521.510	2.643	2.460	6.225	5.793	6.009	7.001	8.667	0.347	0.318	0.568	0.532	1.338	1.252	0.916	2
333.013	81.914	1963.999	933.750	2.686	3.006	6.326	7.079	6.702	6.287	7.391	0.217	0.273	0.364	0.448	0.858	1.056	0.680	2
330.420	63.463	1574.180	994.594	3.791	2.505	8.927	5.898	7.412	8.908	8.654	0.427	0.244	0.797	0.540	1.876	1.271	1.133	2
331.264	62.704	1126.051	1738.849	1.378	2.153	3.245	5.070	4.158	3.228	11.074	0.242	0.380	0.279	0.433	0.658	1.019	0.606	2
347.282	133.619	918.779	1798.981	2.494	2.081	5.872	4.900	5.386	3.959	9.321	0.189	0.144	0.243	0.182	0.572	0.429	0.357	2
315.663	69.940	51.188	1864.284	2.595	2.742	6.110	6.457	6.284	7.319	8.153	0.267	0.281	0.481	0.491	1.132	1.156	0.809	2
307.788	75.653	1464.553	72.990	4.105	3.306	9.667	7.786	8.727	14.797	12.860	0.422	0.279	0.987	0.771	2.324	1.815	1.474	2
327.883	68.204	386.838	287.101	2.643	2.011	6.224	4.736	5.480	4.791	8.443	0.324	0.240	0.441	0.341	1.039	0.804	0.657	2
320.547	67.605	538.081	318.895	2.453	2.545	5.775	5.994	5.885	5.818	7.609	0.260	0.267	0.421	0.423	0.991	0.997	0.703	2
322.495	69.252	1816.275	358.203	2.186	2.690	5.147	6.334	5.741	5.298	8.354	0.252	0.311	0.375	0.439	0.883	1.033	0.680	2
319.510	65.218	382.287	821.578	3.326	3.184	7.832	7.497	7.665	10.423	9.418	0.312	0.323	0.686	0.732	1.615	1.723	1.181	2
325.269	63.390	159.510	1148.204	2.969	2.778	6.990	6.542	6.766	7.561	7.891	0.335	0.285	0.614	0.525	1.447	1.236	0.951	2
337.517	61.645	151.346	1162.548	2.445	2.037	5.759	4.797	5.278	4.988	8.688	0.339	0.280	0.466	0.403	1.096	0.948	0.725	2
330.288	65.603	539.826	1259.792	1.529	1.742	3.601	4.102	3.852	2.820	10.280	0.240	0.273	0.273	0.309	0.642	0.728	0.485	2
354.353	85.230	545.583	1327.306	2.035	2.375	4.791	5.593	5.192	4.109	9.176	0.214	0.260	0.273	0.336	0.643	0.791	0.510	2
312.547	64.619	341.626	1577.718	2.113	2.134	4.976	5.024	5.000	4.210	8.435	0.273	0.275	0.364	0.367	0.856	0.864	0.608	2
332.737	62.817	1192.401	1736.401	3.300	2.203	7.770	5.187	6.478	6.760	7.989	0.387	0.242	0.625	0.444	1.472	1.046	0.903	2
321.366	56.922	1176.626	1739.777	2.843	3.181	6.696	7.491	7.093	11.216	10.210	0.354	0.416	0.802	0.891	1.888	2.099	1.412	2
316.686	73.060	362.501	1762.875	2.889	4.097	6.804	9.649	8.226	8.550	8.304	0.253	0.487	0.514	0.797	1.210	1.878	1.117	2
332.487	58.100	1271.252	549.922	1.995	2.409	4.697	5.672	5.185	4.491	8.312	0.280	0.339	0.391	0.455	0.920	1.072	0.706	2
329.719	79.378	418.908	758.067	2.965	4.183	6.983	9.850	8.416	9.347	9.212	0.260	0.362	0.545	0.696	1.282	1.640	1.041	2
318.757	67.123	498.203	952.487	3.839	2.922	9.039	6.882	7.960	11.931	10.423	0.401	0.254	0.893	0.670	2.103	1.577	1.314	2
343.642	63.619	281.883	1202.460	3.221	2.862	7.585	6.739	7.162	7.331	8.439	0.476	0.358	0.749	0.596	1.763	1.403	1.127	2
329.625	85.994	479.613	1420.761	1.605	1.089	3.779	2.564	3.171	2.425	12.888	0.240	0.163	0.256	0.174	0.604	0.411	0.365	2
313.807	59.961	424.465	1751.203	2.990	3.694	7.041	8.700	7.870	9.957	9.302	0.322	0.391	0.726	0.801	1.709	1.885	1.272	2
333.438	125.449	1640.544	111.964	3.215	5.223	7.570	12.300	9.935	11.672	11.364	0.244	0.366	0.484	0.771	1.140	1.816	1.072	2
337.778	55.471	892.418	463.899	2.598	2.180	6.117	5.134	5.626	5.177	8.239	0.390	0.309	0.563	0.456	1.326	1.075	0.854	2
337.918	69.020	434.478	537.357	3.755	2.158	8.843	5.081	6.962	5.789	7.336	0.618	0.213	0.805	0.351	1.896	0.826	1.034	2
372.990	60.018	1127.969	813.550	1.681	1.643	3.959	3.869	3.914	3.215	11.430	0.320	0.313	0.363	0.356	0.856	0.839	0.599	2
327.091	59.301	625.532	1187.483	2.296	1.472	5.408	3.467	4.438	3.742	11.153	0.431	0.275	0.502	0.329	1.183	0.775	0.707	2
346.937	59.209	259.740	1186.967	2.640	3.312	6.217	7.799	7.008	8.519	8.477	0.294	0.403	0.598	0.745	1.408	1.754	1.124	2
327.571	60.599	511.991	1311.390	2.605	2.385	6.135	5.616	5.876	5.570	7.614	0.314	0.281	0.487	0.443	1.147	1.043	0.775	2
337.365	69.212	576.421	1360.131	1.836	1.745	4.323	4.109	4.216	3.503	10.725	0.284	0.270	0.334	0.317	0.786	0.746	0.542	2
319.030	55.987	509.409	1396.846	2.499	1.967	5.884	4.633	5.258	4.736	8.390	0.369	0.288	0.502	0.415	1.183	0.976	0.767	2
362.093	119.465	1708.029	1402.108	3.683	4.339	8.672	10.218	9.445	10.828	10.119	0.426	0.565	0.649	0.758	1.527	1.786	1.175	2
331.043	58.609	526.780	1435.898	1.472	1.537	3.467	3.619	3.543	3.060	13.040	0.328	0.342	0.361	0.377	0.851	0.888	0.615	2
303.135	71.041	191.417	1688.519	2.256	1.687	5.314	3.972	4.643	3.357	8.461	0.268	0.199	0.326	0.251	0.768	0.591	0.484	2
347.048	48.507	1129.512	174.877	2.743	2.299	6.458	5.413	5.936	6.738	9.097	0.485	0.402	0.742	0.649	1.747	1.528	1.160	2
357.865	53.500	877.637	237.083	0.865	2.701	2.037	6.360	4.199	3.060	14.248	0.223	0.724	0.252	0.823	0.594	1.937	1.013	2
323.647	95.126	486.278	240.081	0.736	1.357	1.733	3.195	2.464	2.099	16.735	0.128	0.234	0.138	0.241	0.325	0.568	0.327	2
338.823	68.702	867.660	705.359	2.260	2.995	5.322	7.052	6.187	6.110	7.686	0.228	0.315	0.390	0.495	0.919	1.165	0.742	2
337.056	57.395	1081.420	729.737	1.656	1.518	3.900	3.573	3.737	2.667	10.311	0.298	0.273	0.333	0.306	0.785	0.721	0.533	2
336.054	72.072	1088.783	748.794	1.282	1.517	3.019	3.572	3.296	2.809	13.675	0.243	0.288	0.263	0.311	0.619	0.732	0.479	2
322.069	123.723	383.258	808.072	2.665	2.748	6.276	6.471	6.374	4.643	7.746	0.254	0.168	0.326	0.223	0.768	0.526	0.465	2
311.653	60.922	1241.537	1550.967	2.812	3.240	6.623	7.630	7.127	8.859	7.969	0.247	0.291	0.586	0.638	1.379	1.502	1.020	2
339.032	53.513	1092.092	1729.395	2.188	1.538	5.152	3.622	4.387	3.426	9.989	0.408	0.286	0.477	0.345	1.124	0.812	0.693	2
328.810	56.825	1143.665	1731.639	2.135	1.772	5.028	4.172	4.600	3.612	9.501	0.358	0.293	0.437	0.361	1.028	0.851	0.667	2
338.805	88.235	1111.731	1771.084	2.245	1.963	5.287	4.623	4.955	3.796	9.302	0.232	0.208	0.284	0.262	0.670	0.616	0.455	2
326.728	53.470	486.463	1940.327	1.958	2.233	4.611	5.259	4.935	4.016	8.372	0.303	0.347	0.403	0.452	0.949	1.064	0.713	2
332.631	58.341	966.470	1969.861	3.009	0.832	7.086	1.959	4.522	2.640	11.829	0.628	0.168	0.737	0.172	1.735	0.406	0.891	2
335.450	106.440	1270.942	345.901	3.116	2.784	7.339	6.555	6.947	5.401	7.713	0.343	0.217	0.446	0.315	1.049	0.741	0.642	2
334.435	56.938	277.756	403.961	2.196	2.488	5.171	5.858	5.514	6.059	8.895	0.329	0.376	0.512	0.559	1.206	1.317	0.893	2
350.454	78.309	803.150	700.961	0.767	1.969	1.806	4.636	3.221	2.640	15.603	0.160	0.401	0.153	0.424	0.361	0.998	0.531	2
344.303	90.060	657.838	703.845	2.567	1.926	6.044	4.534	5.289	4.193	9.452	0.298	0.197	0.387	0.249	0.912	0.586	0.542	2
318.285	59.327	1881.337	780.295	2.772	2.764	6.528	6.510	6.519	7.706	8.035	0.317	0.317	0.592	0.592	1.394	1.395	0.986	2
321.437	69.820	573.510	886.051	0.873	2.514	2.056	5.920	3.988	2.519	12.127	0.146	0.434	0.168	0.484	0.395	1.140	0.603	2
340.605	74.735	1974.532	926.520	3.008	2.327	7.083	5.481	6.282	5.534	7.992	0.412	0.237	0.583	0.352	1.372	0.828	0.801	2
321.069	58.265	1654.892	1417.527	2.365	2.317	5.569	5.457	5.513	5.225	8.152	0.322	0.313	0.473	0.460	1.113	1.083	0.777	2
327.039	54.853	354.889	1514.284	1.588	1.938	3.740	4.565	4.152	3.285	10.436	0.302	0.369	0.355	0.427	0.835	1.006	0.654	2
314.192	59.085	292.164	1595.583	3.103	3.064	7.306	7.216	7.261	10.254	9.249	0.337	0.326	0.754	0.733	1.776	1.726	1.238	2
316.060	59.205	937.031	1637.451	2.776	3.640	6.536	8.571	7.554	10.396	9.317	0.285	0.461	0.674	0.936	1.587	2.204	1.358	2
339.587	106.002	1163.118	1753.787	3.727	3.898	8.777	9.178	8.978	10.763	9.771	0.387	0.272	0.669	0.529	1.576	1.245	1.004	2
313.693	53.029	47.707	1850.123	2.278	2.350	5.365	5.533	5.449	5.691	8.508	0.354	0.365	0.536	0.548	1.263	1.290	0.903	2
317.877	60.840	125.379	1909.652	1.520	2.205	3.579	5.192	4.385	3.113	9.186	0.228	0.332	0.274	0.388	0.646	0.914	0.560	2
307.758	48.653	1961.266	171.915	2.386	2.177	5.619	5.126	5.373	5.469	8.868	0.427	0.385	0.612	0.566	1.441	1.332	0.981	2
324.794	54.436	721.797	324.848	1.507	2.673	3.549	6.294	4.922	3.534	9.251	0.251	0.459	0.312	0.558	0.735	1.315	0.753	2
324.325	60.832	996.575	437.074	2.083	2.866	4.904	6.748	5.826	4.701	8.127	0.265	0.383	0.376	0.525	0.886	1.236	0.760	2
319.194	54.237	1796.079	439.168	2.400	2.391	5.653	5.629	5.641	7.235	9.748	0.410	0.408	0.652	0.650	1.534	1.531	1.084	2
321.824	63.466	1506.652	440.220	3.017	2.960	7.103	6.970	7.037	10.079	9.098	0.305	0.293	0.682	0.660	1.606	1.554	1.117	2
310.979	61.023	501.680	459.263	3.040	2.071	7.158	4.877	6.018	4.460	7.038	0.337	0.223	0.475	0.334	1.119	0.786	0.684	2
325.247	53.575	151.152	779.909	2.520	2.106	5.935	4.960	5.448	4.850	7.839	0.363	0.297	0.517	0.442	1.218	1.040	0.801	2
323.541	152.223	390.781	1307.148	2.677	2.167	6.303	5.103	5.703	3.927	8.466	0.167	0.122	0.217	0.159	0.511	0.374	0.317	2
322.734	67.407	581.639	1323.158	3.894	3.049	9.170	7.179	8.174	10.852	9.709	0.346	0.256	0.774	0.650	1.824	1.530	1.190	2
322.446	63.960	462.928	1435.884	1.590	1.746	3.744	4.112	3.928	3.242	11.441	0.284	0.312	0.325	0.355	0.766	0.836	0.567	2
324.158	51.824	373.844	1753.218	2.306	2.768	5.431	6.518	5.974	5.946	7.480	0.305	0.379	0.517	0.605	1.218	1.424	0.937	2
326.830	51.736	1038.555	1917.818	2.234	1.704	5.261	4.013	4.637	3.747	9.553	0.411	0.312	0.500	0.389	1.177	0.917	0.746	2
317.371	57.880	1439.456	35.138	1.789	2.240	4.212	5.274	4.743	3.766	8.747	0.268	0.337	0.346	0.421	0.815	0.990	0.641	2
328.751	71.904	1169.401	112.356	1.461	1.051	3.440	2.474	2.957	2.778	16.270	0.330	0.238	0.349	0.252	0.821	0.593	0.506	2
318.314	66.842	1335.714	359.837	3.121	3.836	7.348	9.034	8.191	11.274	10.439	0.340	0.396	0.770	0.822	1.814	1.935	1.326	2
329.149	53.939	1550.686	486.433	1.885	2.973	4.440	7.001	5.720	4.706	8.054	0.267	0.438	0.392	0.598	0.924	1.408	0.842	2
328.097	57.771	1127.746	499.126	2.458	1.800	5.789	4.238	5.013	4.247	9.517	0.403	0.291	0.507	0.376	1.194	0.885	0.743	2
340.344	52.094	879.387	693.425	2.898	3.112	6.823	7.329	7.076	7.966	7.980	0.367	0.379	0.720	0.711	1.696	1.675	1.192	2
330.390	87.583	1468.105	1191.476	3.300	4.246	7.770	9.999	8.884	9.708	9.012	0.234	0.710	0.487	0.968	1.147	2.279	1.276	2
364.596	49.381	279.968	1201.347	3.163	1.599	7.448	3.765	5.607	4.982	10.869	0.732	0.337	0.951	0.447	2.239	1.053	1.237	2
337.890	70.382	677.850	1336.428	1.584	3.512	3.729	8.270	6.000	3.607	8.079	0.180	0.638	0.229	0.734	0.539	1.729	0.906	2
326.413	56.259	902.609	1631.733	2.510	1.686	5.911	3.971	4.941	3.831	8.747	0.389	0.258	0.483	0.338	1.137	0.795	0.694	2
334.068	60.427	362.529	1762.356	2.107	3.399	4.962	8.003	6.482	5.261	7.755	0.261	0.665	0.390	0.851	0.918	2.004	1.102	2
315.215	53.768	384.314	1814.983	2.779	2.900	6.544	6.828	6.686	7.841	8.074	0.345	0.370	0.653	0.691	1.537	1.628	1.120	2
307.077	62.158	477.835	1924.933	2.539	3.197	5.979	7.529	6.754	7.728	8.005	0.264	0.341	0.524	0.614	1.234	1.445	0.950	2
307.180	59.466	366.954	41.606	2.882	2.067	6.786	4.867	5.827	4.642	6.801	0.317	0.222	0.459	0.351	1.081	0.827	0.681	2
308.266	67.189	288.249	66.438	1.859	2.006	4.377	4.724	4.550	3.406	8.466	0.233	0.252	0.293	0.313	0.690	0.737	0.505	2
324.998	57.557	1658.296	195.040	1.567	1.700	3.690	4.003	3.846	2.959	10.808	0.294	0.319	0.334	0.362	0.786	0.852	0.580	2
328.935	55.764	1549.140	462.826	2.111	3.761	4.970	8.857	6.913	6.428	7.742	0.251	0.548	0.456	0.854	1.075	2.010	1.140	2
342.294	54.297	1021.644	610.010	2.447	1.728	5.763	4.068	4.916	4.444	9.945	0.446	0.312	0.558	0.411	1.315	0.969	0.817	2
331.774	66.768	892.666	724.572	1.752	1.275	4.126	3.001	3.564	2.603	11.338	0.297	0.216	0.325	0.238	0.766	0.560	0.474	2
330.959	53.162	1023.371	755.789	2.001	1.889	4.711	4.448	4.580	3.866	9.510	0.357	0.336	0.444	0.423	1.046	0.996	0.722	2
334.163	55.520	719.593	1896.509	2.348	2.863	5.529	6.743	6.136	7.378	8.707	0.329	0.413	0.585	0.680	1.377	1.601	1.056	2
330.199	56.095	990.656	2033.261	1.344	1.072	3.164	2.525	2.845	2.743	16.789	0.402	0.321	0.423	0.338	0.996	0.795	0.637	2
317.736	58.423	994.582	92.184	2.729	3.134	6.427	7.380	6.904	8.889	8.194	0.275	0.324	0.620	0.677	1.460	1.595	1.081	2
338.297	53.106	861.759	129.758	1.913	2.209	4.506	5.203	4.854	3.964	8.814	0.314	0.365	0.407	0.464	0.959	1.093	0.727	2
339.405	65.516	628.021	440.501	3.761	3.235	8.857	7.618	8.238	10.456	9.378	0.356	0.303	0.767	0.710	1.805	1.672	1.230	2
332.534	72.257	435.142	537.327	3.797	2.348	8.941	5.529	7.235	5.515	6.978	0.488	0.205	0.670	0.335	1.578	0.788	0.882	2
330.943	57.718	496.059	920.538	1.116	1.180	2.629	2.780	2.704	2.404	15.665	0.303	0.320	0.317	0.335	0.746	0.790	0.543	2
372.646	57.277	1966.651	1084.197	1.435	1.548	3.378	3.645	3.512	4.122	17.878	0.448	0.483	0.493	0.531	1.160	1.251	0.853	2
319.652	77.032	1973.579	1103.423	2.686	3.388	6.324	7.977	7.151	5.840	7.257	0.246	0.441	0.390	0.613	0.918	1.443	0.855	2
337.041	50.727	680.832	1377.782	1.799	2.807	4.237	6.610	5.423	4.389	8.655	0.296	0.480	0.406	0.628	0.956	1.480	0.881	2
330.457	109.591	335.518	1442.623	0.697	0.917	1.641	2.158	1.900	2.283	27.611	0.138	0.195	0.208	0.203	0.489	0.478	0.342	2
330.482	51.525	1034.969	1877.718	2.701	2.187	6.360	5.149	5.755	4.893	7.342	0.377	0.295	0.551	0.451	1.298	1.061	0.839	2
336.639	77.672	998.760	1879.876	4.038	3.106	9.508	7.313	8.410	9.308	8.785	0.336	0.260	0.654	0.563	1.541	1.325	1.016	2
312.964	56.483	496.093	1962.291	2.133	2.847	5.024	6.705	5.864	5.361	7.392	0.260	0.361	0.426	0.543	1.003	1.279	0.812	2
327.264	56.880	572.252	443.063	2.475	2.485	5.828	5.851	5.840	5.040	8.237	0.341	0.376	0.475	0.547	1.120	1.289	0.853	2
339.881	87.919	1547.052	452.093	2.202	2.134	5.185	5.026	5.106	4.377	10.899	0.275	0.264	0.346	0.331	0.816	0.779	0.564	2
339.486	73.709	175.122	464.433	1.097	1.048	2.584	2.467	2.525	2.318	16.566	0.246	0.235	0.256	0.245	0.602	0.577	0.417	2
330.467	50.962	1002.762	588.088	2.551	2.350	6.007	5.534	5.771	5.446	7.287	0.348	0.315	0.547	0.507	1.288	1.194	0.878	2
335.928	69.555	1100.232	593.746	3.194	3.087	7.521	7.269	7.395	7.819	8.028	0.385	0.296	0.674	0.528	1.587	1.244	1.008	2
336.376	48.756	881.002	620.400	2.154	1.602	5.072	3.772	4.422	3.423	9.906	0.438	0.323	0.518	0.389	1.220	0.917	0.763	2
328.901	58.872	754.216	653.124	1.399	1.386	3.293	3.264	3.279	2.769	13.502	0.321	0.318	0.347	0.343	0.816	0.809	0.575	2
330.509	67.281	690.379	723.501	0.902	1.973	2.123	4.647	3.385	2.450	13.103	0.173	0.381	0.191	0.405	0.449	0.954	0.527	2
318.788	91.694	169.089	809.154	2.332	2.652	5.493	6.245	5.869	4.258	7.919	0.202	0.239	0.277	0.326	0.652	0.767	0.503	2
330.515	51.641	1042.611	1080.070	2.460	2.292	5.794	5.397	5.595	5.237	8.239	0.378	0.354	0.546	0.521	1.287	1.228	0.889	2
346.034	66.101	1742.599	1426.540	1.238	1.383	2.915	3.257	3.086	2.907	15.667	0.293	0.328	0.313	0.350	0.737	0.823	0.552	2
316.980	49.630	344.348	1563.418	2.972	2.311	6.998	5.442	6.220	6.305	7.352	0.401	0.302	0.661	0.548	1.556	1.290	1.010	2
328.740	51.789	1155.837	1735.721	3.636	2.214	8.563	5.214	6.888	6.546	7.701	0.492	0.273	0.808	0.506	1.902	1.191	1.122	2
353.306	70.238	715.831	26.734	1.132	1.086	2.667	2.558	2.612	2.980	20.347	0.328	0.315	0.342	0.328	0.805	0.772	0.558	2
329.287	46.792	1606.568	83.069	1.763	2.600	4.151	6.121	5.136	4.717	10.209	0.375	0.573	0.497	0.734	1.170	1.729	1.044	2
343.221	71.728	898.107	211.235	0.711	1.208	1.674	2.845	2.260	2.760	22.528	0.250	0.398	0.212	0.408	0.499	0.962	0.542	2
343.039	52.480	1345.760	358.367	1.072	2.411	2.523	5.678	4.101	2.683	10.859	0.220	0.499	0.244	0.552	0.576	1.300	0.711	2
340.636	55.413	636.025	417.360	1.265	2.545	2.978	5.993	4.486	2.991	10.241	0.229	0.483	0.264	0.568	0.622	1.338	0.738	2
345.970	51.862	647.272	422.842	1.484	1.695	3.495	3.992	3.744	3.047	11.787	0.337	0.385	0.379	0.432	0.891	1.016	0.676	2
337.028	52.215	572.389	442.925	1.627	2.340	3.831	5.511	4.671	3.586	9.994	0.307	0.448	0.368	0.537	0.866	1.264	0.766	2
345.630	63.600	860.714	756.294	4.098	2.855	9.651	6.723	8.187	9.555	9.053	0.489	0.279	0.903	0.618	2.125	1.454	1.288	2
328.390	41.375	170.826	825.280	2.448	2.084	5.764	4.909	5.336	4.303	7.875	0.464	0.385	0.633	0.535	1.491	1.260	0.976	2
312.420	46.476	1937.080	1014.705	2.623	2.793	6.177	6.577	6.377	7.362	8.552	0.434	0.460	0.754	0.776	1.775	1.827	1.274	2
326.749	49.116	547.345	1023.885	2.308	2.535	5.435	5.969	5.702	5.301	7.529	0.335	0.375	0.522	0.571	1.229	1.345	0.911	2
328.841	133.755	1955.952	1057.708	3.237	5.252	7.624	12.368	9.996	10.475	9.551	0.169	0.526	0.367	0.728	0.863	1.715	0.960	2
334.847	66.627	1603.395	1388.172	1.348	1.172	3.174	2.761	2.967	2.612	14.952	0.302	0.263	0.320	0.279	0.754	0.656	0.500	2
323.252	44.496	862.576	1531.450	2.560	1.665	6.028	3.921	4.974	3.917	9.095	0.522	0.334	0.648	0.433	1.526	1.020	0.918	2
311.878	52.010	442.612	1837.154	2.863	2.440	6.741	5.745	6.243	6.529	7.117	0.347	0.289	0.609	0.543	1.433	1.279	0.960	2
304.151	130.639	1919.168	14.163	3.280	3.375	7.725	7.947	7.836	6.984	7.905	0.216	0.336	0.333	0.449	0.785	1.057	0.658	2
307.854	49.253	1957.724	191.228	2.517	2.904	5.926	6.838	6.382	6.944	7.815	0.348	0.414	0.628	0.708	1.479	1.667	1.114	2
308.744	62.508	1587.824	199.690	2.940	3.134	6.922	7.380	7.151	8.781	8.227	0.281	0.328	0.588	0.674	1.384	1.588	1.053	2
324.162	54.018	1807.987	389.798	1.924	2.243	4.532	5.283	4.907	4.439	9.590	0.338	0.394	0.442	0.505	1.041	1.188	0.790	2
303.806	51.069	2031.601	421.283	1.751	1.661	4.122	3.911	4.017	2.666	8.919	0.306	0.290	0.353	0.335	0.830	0.789	0.573	2
356.719	87.955	774.402	610.655	1.936	1.333	4.558	3.139	3.849	3.837	16.038	0.352	0.241	0.391	0.266	0.921	0.626	0.557	2
302.258	52.786	2046.524	859.431	1.110	2.210	2.614	5.203	3.908	3.466	11.807	0.406	0.488	0.466	0.545	1.098	1.283	0.844	2
313.900	47.151	570.763	982.055	1.704	2.526	4.012	5.948	4.980	3.590	8.371	0.297	0.451	0.381	0.563	0.898	1.326	0.801	2
316.530	41.958	199.252	1000.517	3.218	2.414	7.578	5.685	6.632	7.571	8.075	0.550	0.384	0.956	0.747	2.251	1.760	1.429	2
330.261	44.397	961.820	1392.806	2.356	1.695	5.548	3.991	4.769	3.679	10.391	0.591	0.388	0.734	0.461	1.728	1.086	1.021	2
334.576	40.269	573.616	1467.600	2.909	2.345	6.851	5.522	6.186	5.837	8.616	0.626	0.474	0.916	0.719	2.156	1.692	1.370	2
386.097	66.395	952.864	1492.888	1.422	0.820	3.349	1.930	2.639	3.053	21.236	0.464	0.271	0.482	0.262	1.134	0.617	0.645	2
324.179	56.275	729.638	1503.645	3.473	2.733	8.178	6.436	7.307	8.376	8.559	0.430	0.329	0.777	0.656	1.829	1.544	1.197	2
363.205	80.345	1254.258	1598.336	1.296	0.633	3.052	1.491	2.272	2.802	29.738	0.400	0.206	0.410	0.275	0.966	0.649	0.582	2
339.215	60.964	1235.459	1600.816	2.639	1.519	6.214	3.577	4.896	3.077	8.412	0.381	0.205	0.470	0.249	1.106	0.587	0.626	2
327.480	40.918	829.509	1748.967	2.125	1.906	5.005	4.489	4.747	4.522	10.606	0.547	0.491	0.686	0.622	1.615	1.464	1.090	2
327.221	54.229	864.828	1833.308	2.454	3.155	5.780	7.428	6.604	6.257	8.452	0.359	0.451	0.580	0.677	1.365	1.594	1.049	2
313.115	63.168	462.624	1895.092	1.152	0.988	2.714	2.327	2.521	2.211	15.858	0.290	0.249	0.301	0.256	0.709	0.603	0.465	2
305.424	54.485	132.732	1924.071	2.292	1.789	5.397	4.214	4.806	3.315	8.242	0.348	0.266	0.431	0.331	1.014	0.780	0.640	2
314.053	61.136	327.203	1922.705	2.124	3.212	5.002	7.565	6.283	4.188	7.507	0.255	0.511	0.349	0.657	0.821	1.548	0.876	2
327.824	48.011	320.654	1952.053	1.094	2.497	2.577	5.879	4.228	2.640	10.246	0.231	0.532	0.259	0.593	0.611	1.397	0.762	2
306.549	130.126	1919.380	14.086	3.109	3.133	7.320	7.378	7.349	6.303	7.673	0.236	0.202	0.346	0.306	0.816	0.721	0.544	2
330.823	53.892	1464.733	73.170	3.048	2.557	7.179	6.020	6.599	5.573	7.296	0.382	0.330	0.583	0.538	1.373	1.266	0.934	2
350.906	69.950	963.256	129.776	3.262	3.053	7.681	7.189	7.435	7.605	8.462	0.453	0.367	0.711	0.606	1.675	1.426	1.100	2
336.750	45.323	899.127	172.619	1.260	1.954	2.966	4.602	3.784	2.898	11.974	0.331	0.517	0.367	0.573	0.864	1.350	0.801	2
319.230	38.629	1569.561	271.986	2.653	2.112	6.248	4.973	5.610	4.777	7.740	0.517	0.405	0.725	0.598	1.708	1.407	1.107	2
328.569	52.474	339.518	283.710	2.063	2.128	4.857	5.011	4.934	4.800	9.886	0.384	0.397	0.509	0.524	1.199	1.233	0.860	2
352.169	40.870	1130.593	301.399	2.065	2.048	4.863	4.824	4.843	4.195	9.945	0.502	0.491	0.634	0.615	1.493	1.448	1.040	2
335.627	74.235	1802.329	379.827	0.765	0.563	1.802	1.325	1.563	2.298	30.173	0.294	0.310	0.324	0.239	0.764	0.563	0.474	2
340.782	48.653	1544.339	433.762	1.408	1.988	3.317	4.682	3.999	3.627	12.925	0.373	0.528	0.427	0.596	1.005	1.403	0.863	2
320.681	54.961	203.539	532.140	2.685	2.039	6.322	4.802	5.562	3.967	6.588	0.315	0.235	0.436	0.344	1.027	0.810	0.654	2
321.962	57.508	51.335	574.290	1.174	1.468	2.765	3.456	3.110	2.250	12.065	0.246	0.308	0.263	0.328	0.619	0.773	0.495	2
331.095	88.215	796.210	599.119	2.544	2.327	5.990	5.480	5.735	4.492	8.797	0.318	0.227	0.420	0.294	0.989	0.692	0.604	2
322.801	68.878	758.237	638.789	1.014	1.718	2.388	4.045	3.217	2.674	14.272	0.210	0.356	0.224	0.379	0.528	0.892	0.518	2
345.544	72.173	947.183	656.859	0.987	0.872	2.323	2.054	2.189	2.514	21.346	0.295	0.262	0.301	0.260	0.710	0.613	0.469	2
323.328	42.942	911.502	724.929	2.822	2.301	6.646	5.418	6.032	6.628	8.004	0.489	0.388	0.796	0.682	1.874	1.606	1.234	2
317.233	48.623	1818.858	783.344	1.976	3.007	4.653	7.081	5.867	5.571	8.442	0.322	0.515	0.506	0.738	1.192	1.737	1.053	2
341.133	49.837	861.081	792.909	2.724	1.739	6.414	4.095	5.255	4.329	9.065	0.490	0.307	0.624	0.412	1.469	0.971	0.880	2
335.445	87.540	866.778	814.348	3.697	2.521	8.705	5.936	7.320	6.480	9.094	0.924	0.255	0.952	0.381	2.242	0.896	1.207	2
360.466	82.090	960.255	907.250	1.112	0.747	2.619	1.759	2.189	2.548	22.427	0.302	0.206	0.310	0.211	0.730	0.498	0.442	2
344.508	46.995	905.828	986.996	1.626	2.137	3.830	5.031	4.431	3.361	9.394	0.324	0.426	0.393	0.506	0.926	1.191	0.754	2
339.590	87.173	911.453	1004.722	3.268	2.422	7.697	5.704	6.700	4.646	6.702	0.526	0.183	0.599	0.263	1.411	0.619	0.770	2
330.534	49.300	408.850	1355.468	2.762	2.736	6.504	6.442	6.473	8.346	8.329	0.382	0.380	0.745	0.747	1.755	1.759	1.242	2
