baseline,height,x,y,sigma_x,sigma_y,fwhm_x,fwhm_y,fwhm,error_baseline,error_height,error_x,error_y,error_sigma_x,error_sigma_y,error_fwhm_x,error_fwhm_y,error_fwhm,slice
105.821,49.207,624.787,387.700,3.672,2.264,8.646,5.332,6.989,3.552,3.231,0.203,0.088,0.382,0.219,0.900,0.515,0.519,8
99.920,34.387,920.049,413.085,1.167,1.492,2.748,3.514,3.131,1.007,3.775,0.128,0.164,0.145,0.184,0.341,0.433,0.276,8
111.329,70.455,254.339,439.647,2.031,2.278,4.783,5.365,5.074,1.790,2.921,0.086,0.097,0.124,0.137,0.292,0.321,0.217,8
99.685,32.017,846.100,453.501,1.684,1.425,3.965,3.357,3.661,1.001,2.636,0.138,0.117,0.168,0.145,0.396,0.341,0.261,8
120.836,37.735,284.404,470.553,1.140,1.193,2.685,2.808,2.747,1.021,4.795,0.145,0.151,0.157,0.165,0.371,0.387,0.268,8
106.866,114.619,774.189,471.676,2.161,1.862,5.088,4.385,4.737,1.776,4.184,0.098,0.080,0.122,0.101,0.288,0.238,0.187,8
102.696,32.735,137.986,485.332,1.184,1.818,2.788,4.282,3.535,1.154,3.640,0.131,0.202,0.154,0.234,0.363,0.550,0.330,8
108.132,33.537,292.431,505.418,2.222,2.419,5.232,5.696,5.464,2.659,3.025,0.175,0.214,0.300,0.365,0.706,0.859,0.556,8
102.741,38.463,102.861,507.622,2.502,2.815,5.891,6.630,6.261,3.684,3.137,0.104,0.123,0.299,0.327,0.703,0.771,0.522,8
119.184,32.668,321.556,510.527,1.528,1.990,3.599,4.687,4.143,1.263,2.565,0.118,0.155,0.160,0.201,0.376,0.474,0.303,8
103.468,162.124,111.156,530.638,1.548,1.430,3.645,3.367,3.506,1.489,5.176,0.050,0.045,0.058,0.051,0.137,0.121,0.091,8
101.321,37.754,558.379,545.874,1.352,1.020,3.185,2.403,2.794,1.002,4.652,0.167,0.126,0.181,0.136,0.426,0.321,0.267,8
102.027,32.375,376.398,559.208,1.572,1.534,3.702,3.613,3.657,1.423,3.679,0.178,0.174,0.220,0.215,0.517,0.507,0.362,8
98.268,28.753,166.648,629.290,2.111,1.890,4.971,4.451,4.711,2.068,2.819,0.198,0.174,0.307,0.279,0.723,0.656,0.488,8
100.122,35.747,703.707,692.227,1.029,1.507,2.422,3.548,2.985,0.990,4.173,0.120,0.176,0.133,0.193,0.313,0.455,0.276,8
100.171,31.209,213.043,717.093,1.404,2.185,3.307,5.144,4.225,1.666,3.487,0.153,0.242,0.208,0.308,0.490,0.724,0.437,8
102.809,327.242,15.067,405.289,1.552,1.386,3.655,3.263,3.459,2.002,5.940,0.028,0.025,0.033,0.030,0.079,0.071,0.053,12
106.197,206.025,333.434,141.163,1.633,1.509,3.845,3.552,3.699,2.192,5.539,0.044,0.040,0.054,0.051,0.127,0.119,0.087,12
109.326,174.145,178.464,173.764,1.874,1.910,4.414,4.499,4.456,5.799,8.931,0.093,0.095,0.139,0.140,0.327,0.330,0.232,12
105.023,147.001,636.276,159.872,1.534,1.436,3.613,3.382,3.497,1.431,4.121,0.043,0.040,0.051,0.048,0.121,0.114,0.083,12
102.386,132.053,594.375,324.672,2.168,1.927,5.105,4.537,4.821,3.023,3.891,0.060,0.053,0.096,0.087,0.227,0.205,0.153,12
107.566,127.337,735.959,397.913,2.129,1.637,5.014,3.854,4.434,2.523,4.100,0.067,0.051,0.094,0.077,0.221,0.181,0.143,12
101.613,124.053,777.016,255.308,1.826,2.098,4.300,4.940,4.620,3.034,4.177,0.058,0.068,0.094,0.104,0.221,0.244,0.165,12
107.703,123.096,567.383,889.270,1.810,2.072,4.263,4.879,4.571,1.906,2.756,0.039,0.045,0.061,0.067,0.143,0.157,0.106,12
110.759,121.782,635.189,492.963,1.314,1.648,3.093,3.881,3.487,1.011,3.006,0.032,0.041,0.039,0.048,0.091,0.113,0.072,12
107.309,117.357,932.025,196.512,1.724,1.709,4.059,4.024,4.042,1.466,2.927,0.043,0.042,0.057,0.057,0.134,0.133,0.095,12
107.819,116.339,786.692,477.224,1.970,1.416,4.638,3.334,3.986,2.087,4.729,0.080,0.057,0.099,0.075,0.234,0.176,0.146,12
107.273,113.757,614.094,524.342,2.049,1.396,4.826,3.286,4.056,1.619,3.619,0.065,0.044,0.081,0.058,0.190,0.136,0.117,12
116.685,113.858,901.445,503.351,1.640,1.471,3.862,3.463,3.663,2.208,5.805,0.083,0.075,0.102,0.092,0.239,0.217,0.162,12
108.765,147.208,959.811,180.739,1.670,1.664,3.932,3.919,3.926,1.609,21.269,0.574,0.063,0.298,0.073,0.701,0.171,0.361,12
107.447,103.787,417.195,483.133,1.548,1.293,3.646,3.045,3.346,0.799,2.583,0.039,0.032,0.045,0.038,0.105,0.089,0.069,12
108.527,101.962,23.614,596.490,1.820,1.724,4.286,4.060,4.173,2.007,3.729,0.066,0.062,0.090,0.086,0.211,0.202,0.146,12
104.701,96.269,526.236,901.724,2.294,1.821,5.402,4.288,4.845,3.396,4.335,0.097,0.075,0.152,0.129,0.358,0.303,0.235,12
107.152,98.452,569.805,541.539,2.456,2.486,5.784,5.854,5.819,7.381,6.574,0.109,0.113,0.253,0.260,0.595,0.612,0.427,12
110.314,93.553,609.238,481.648,2.217,1.488,5.222,3.505,4.363,2.031,3.939,0.092,0.061,0.120,0.084,0.283,0.198,0.173,12
111.768,95.563,616.545,540.505,2.228,1.824,5.246,4.294,4.770,2.028,2.792,0.062,0.050,0.095,0.080,0.223,0.189,0.146,12
122.778,92.294,316.599,581.649,1.615,1.452,3.803,3.420,3.611,1.973,5.326,0.093,0.084,0.113,0.102,0.265,0.241,0.179,12
113.989,88.395,792.355,269.683,1.559,1.551,3.671,3.652,3.661,1.536,3.965,0.070,0.069,0.086,0.086,0.203,0.202,0.143,12
120.068,87.223,611.128,372.847,1.812,1.581,4.267,3.722,3.995,2.104,4.334,0.089,0.078,0.117,0.105,0.275,0.247,0.185,12
114.903,86.070,719.912,219.144,1.917,1.575,4.514,3.709,4.112,2.506,4.862,0.107,0.088,0.142,0.122,0.334,0.286,0.220,12
102.074,87.553,554.366,47.567,1.809,1.686,4.259,3.970,4.114,1.275,2.512,0.051,0.048,0.068,0.064,0.161,0.152,0.111,12
127.396,162.663,178.531,173.945,1.594,1.760,3.754,4.144,3.949,3.821,10.989,0.106,0.124,0.126,0.154,0.297,0.362,0.234,12
108.198,80.843,382.000,422.297,1.796,1.895,4.229,4.461,4.345,2.180,3.495,0.076,0.080,0.112,0.116,0.263,0.274,0.190,12
119.317,82.642,273.163,499.463,1.616,1.463,3.806,3.445,3.625,0.988,2.629,0.051,0.046,0.062,0.057,0.147,0.134,0.100,12
104.049,77.382,765.654,479.949,1.806,1.779,4.253,4.190,4.221,2.193,3.952,0.091,0.089,0.126,0.124,0.297,0.292,0.208,12
107.028,78.829,14.810,580.275,1.867,1.740,4.397,4.097,4.247,1.834,3.318,0.077,0.072,0.106,0.100,0.249,0.236,0.172,12
113.741,73.505,342.014,85.293,1.909,1.880,4.494,4.426,4.460,2.245,3.515,0.088,0.088,0.129,0.129,0.304,0.304,0.215,12
110.304,75.790,872.382,640.721,1.729,1.640,4.072,3.862,3.967,1.931,4.130,0.094,0.089,0.122,0.116,0.286,0.274,0.198,12
113.719,79.204,631.297,205.701,1.509,1.277,3.553,3.007,3.280,1.348,4.550,0.087,0.073,0.099,0.085,0.234,0.200,0.154,12
111.856,74.317,812.477,441.358,1.957,2.012,4.608,4.739,4.673,3.348,4.712,0.118,0.122,0.182,0.188,0.430,0.442,0.308,12
112.845,73.406,578.744,188.819,1.820,1.696,4.285,3.994,4.139,1.741,3.370,0.083,0.077,0.111,0.104,0.262,0.246,0.180,12
111.586,73.383,305.815,487.357,1.944,1.386,4.578,3.265,3.921,1.589,3.761,0.099,0.070,0.122,0.091,0.288,0.213,0.179,12
108.902,72.697,938.746,147.118,2.244,1.608,5.285,3.786,4.536,1.969,3.469,0.105,0.074,0.141,0.105,0.332,0.247,0.207,12
108.793,78.230,867.521,181.901,2.226,2.374,5.241,5.590,5.415,3.540,3.729,0.089,0.099,0.165,0.181,0.389,0.425,0.288,12
96.555,329.941,15.067,405.290,1.606,1.419,3.783,3.342,3.562,1.558,5.377,0.027,0.023,0.032,0.026,0.075,0.061,0.048,12
110.520,203.437,333.426,141.170,1.616,1.443,3.804,3.398,3.601,1.936,6.422,0.051,0.045,0.059,0.053,0.140,0.124,0.093,12
108.437,66.783,604.076,446.419,1.947,1.713,4.584,4.033,4.309,1.902,3.217,0.092,0.081,0.129,0.117,0.303,0.276,0.205,12
107.265,64.237,824.381,586.510,2.010,2.962,4.732,6.976,5.854,4.495,4.393,0.101,0.166,0.222,0.309,0.522,0.728,0.448,12
97.730,64.939,893.152,620.702,2.967,2.995,6.986,7.052,7.019,11.992,10.323,0.199,0.188,0.619,0.591,1.458,1.392,1.008,12
115.138,63.492,621.214,501.965,2.465,1.421,5.805,3.346,4.575,1.241,2.355,0.091,0.050,0.120,0.072,0.283,0.168,0.165,12
111.194,60.663,549.242,105.562,1.558,2.027,3.668,4.774,4.221,1.712,3.251,0.082,0.108,0.114,0.143,0.270,0.336,0.215,12
112.527,63.288,649.147,175.398,1.710,1.458,4.027,3.433,3.730,1.496,3.742,0.101,0.086,0.124,0.108,0.292,0.254,0.194,12
98.278,74.998,366.172,379.269,3.352,2.438,7.893,5.742,6.817,5.292,4.687,0.153,0.087,0.316,0.222,0.745,0.523,0.455,12
109.595,117.357,901.412,503.365,1.829,1.572,4.306,3.703,4.004,2.182,5.846,0.091,0.077,0.112,0.094,0.264,0.222,0.173,12
113.691,60.087,53.083,621.169,1.669,1.522,3.929,3.584,3.756,1.268,3.051,0.085,0.077,0.106,0.098,0.249,0.231,0.170,12
100.774,71.790,449.385,559.608,3.393,2.184,7.990,5.144,6.567,5.936,5.555,0.281,0.118,0.468,0.260,1.102,0.613,0.631,12
114.468,56.628,580.280,149.566,1.984,1.634,4.671,3.849,4.260,1.802,3.245,0.112,0.092,0.152,0.130,0.358,0.307,0.236,12
110.365,59.347,910.345,197.267,3.153,1.964,7.425,4.625,6.025,4.922,4.775,0.205,0.112,0.387,0.255,0.910,0.601,0.545,12
109.227,59.326,874.806,278.535,2.238,1.678,5.269,3.952,4.611,1.977,3.064,0.112,0.083,0.159,0.126,0.374,0.298,0.239,12
113.143,58.110,13.616,463.371,2.351,1.633,5.537,3.845,4.691,1.742,2.690,0.106,0.071,0.151,0.111,0.355,0.261,0.220,12
111.405,57.584,568.590,507.186,1.652,2.289,3.890,5.391,4.640,2.356,3.783,0.103,0.150,0.155,0.212,0.366,0.499,0.309,12
109.714,57.952,890.585,522.595,1.813,2.203,4.269,5.187,4.728,1.769,2.427,0.071,0.088,0.115,0.134,0.272,0.315,0.208,12
115.830,59.435,444.887,523.477,1.399,1.658,3.294,3.904,3.599,1.518,4.189,0.098,0.117,0.120,0.140,0.283,0.329,0.217,12
109.612,57.465,847.630,632.970,1.762,1.397,4.148,3.289,3.719,2.003,5.158,0.158,0.125,0.192,0.156,0.452,0.368,0.291,12
107.148,57.351,864.787,638.731,1.807,1.542,4.254,3.630,3.942,1.793,4.040,0.127,0.107,0.161,0.139,0.379,0.328,0.251,12
114.852,55.902,612.492,92.291,1.530,2.209,3.603,5.202,4.403,2.612,4.786,0.127,0.187,0.181,0.248,0.425,0.584,0.361,12
106.160,59.823,798.824,374.823,2.218,2.505,5.223,5.900,5.561,4.133,3.998,0.114,0.138,0.235,0.270,0.554,0.636,0.422,12
96.699,65.695,311.175,559.438,3.239,2.282,7.627,5.373,6.500,3.795,3.355,0.113,0.066,0.245,0.175,0.576,0.413,0.354,12
105.175,59.560,555.251,64.653,2.015,2.443,4.744,5.754,5.249,2.846,3.315,0.099,0.124,0.174,0.205,0.411,0.483,0.317,12
108.817,124.463,594.726,324.693,2.498,1.760,5.881,4.144,5.013,1.428,2.485,0.093,0.035,0.108,0.048,0.253,0.112,0.139,12
105.536,60.473,80.971,473.380,2.883,1.935,6.788,4.556,5.672,3.737,3.834,0.153,0.095,0.274,0.199,0.646,0.469,0.399,12
110.943,53.003,482.915,890.114,2.177,1.928,5.127,4.540,4.834,2.984,3.940,0.156,0.133,0.246,0.215,0.580,0.507,0.385,12
113.276,54.715,313.222,428.544,1.864,1.805,4.389,4.250,4.320,2.195,3.648,0.122,0.118,0.174,0.170,0.410,0.400,0.286,12
109.019,56.323,794.700,358.289,2.005,2.676,4.721,6.302,5.512,2.854,3.075,0.090,0.125,0.174,0.217,0.409,0.511,0.327,12
115.011,55.583,416.299,456.637,1.583,2.301,3.727,5.417,4.572,1.855,3.256,0.089,0.134,0.127,0.182,0.300,0.428,0.261,12
116.149,53.396,108.110,466.073,1.454,1.491,3.425,3.512,3.468,1.745,5.097,0.139,0.142,0.166,0.170,0.391,0.401,0.280,12
103.975,51.042,69.127,646.875,2.073,1.417,4.881,3.337,4.109,1.426,3.066,0.124,0.084,0.156,0.112,0.367,0.264,0.226,12
105.110,58.314,467.807,460.488,3.024,2.191,7.122,5.160,6.141,3.315,3.060,0.122,0.077,0.244,0.180,0.574,0.423,0.356,12
118.080,56.124,448.552,560.199,3.206,1.613,7.549,3.799,5.674,3.539,5.282,0.405,0.140,0.542,0.213,1.276,0.501,0.685,12
104.163,52.880,90.932,837.673,2.307,2.288,5.432,5.389,5.410,3.654,3.820,0.144,0.138,0.269,0.254,0.633,0.598,0.435,12
118.877,50.503,133.020,150.471,2.434,2.065,5.733,4.863,5.298,3.629,3.793,0.155,0.129,0.279,0.252,0.657,0.593,0.443,12
108.887,53.796,403.159,404.944,2.403,2.245,5.658,5.287,5.473,4.297,3.986,0.135,0.124,0.284,0.271,0.668,0.639,0.462,12
114.298,51.796,845.801,484.657,1.633,1.251,3.844,2.946,3.395,1.207,3.858,0.121,0.093,0.140,0.109,0.331,0.258,0.210,12
105.999,58.506,890.110,584.531,2.340,3.333,5.510,7.850,6.680,4.573,4.386,0.130,0.250,0.271,0.422,0.638,0.993,0.590,12
115.473,48.675,83.283,850.734,1.487,1.634,3.501,3.847,3.674,1.724,4.423,0.135,0.148,0.168,0.182,0.395,0.429,0.292,12
103.899,11.893,2.192,181.745,1.086,0.748,2.558,1.761,2.159,0.891,4.168,0.377,0.262,0.408,0.287,0.962,0.676,0.588,12
115.813,49.626,612.023,452.944,1.695,1.410,3.992,3.320,3.656,1.513,3.974,0.136,0.113,0.165,0.140,0.388,0.330,0.254,12
101.613,51.409,421.582,566.866,2.582,2.526,6.081,5.949,6.015,4.155,3.757,0.127,0.129,0.282,0.290,0.663,0.683,0.476,12
104.393,52.666,623.772,148.477,2.991,2.209,7.043,5.203,6.123,4.068,3.977,0.255,0.131,0.422,0.258,0.995,0.609,0.583,12
99.287,67.903,366.940,379.067,4.127,2.474,9.719,5.825,7.772,4.611,4.468,0.552,0.113,0.621,0.240,1.462,0.566,0.784,12
99.255,51.498,844.002,478.321,3.264,2.432,7.685,5.728,6.707,5.509,4.748,0.185,0.112,0.437,0.321,1.028,0.755,0.638,12
118.705,44.657,630.125,563.531,1.561,1.820,3.675,4.285,3.980,2.140,4.546,0.157,0.184,0.209,0.238,0.493,0.560,0.373,12
118.257,47.665,61.137,589.428,1.619,1.496,3.812,3.522,3.667,1.593,4.106,0.139,0.129,0.171,0.159,0.403,0.375,0.275,12
107.818,54.692,136.004,620.183,3.026,2.405,7.126,5.664,6.395,5.701,4.864,0.139,0.103,0.368,0.314,0.868,0.739,0.570,12
105.806,123.041,567.358,889.195,1.832,2.211,4.314,5.207,4.760,1.335,2.692,0.040,0.054,0.053,0.072,0.126,0.169,0.105,12
100.226,55.628,545.654,135.510,2.749,2.668,6.474,6.283,6.378,4.846,4.145,0.105,0.102,0.287,0.284,0.676,0.670,0.476,12
102.023,123.318,777.027,255.298,1.838,2.101,4.329,4.948,4.638,1.813,4.029,0.064,0.073,0.084,0.095,0.197,0.224,0.149,12
100.951,56.089,452.300,458.312,2.933,2.768,6.908,6.518,6.713,6.124,5.252,0.124,0.119,0.359,0.355,0.846,0.836,0.595,12
109.758,46.820,780.409,458.697,2.322,1.881,5.468,4.430,4.949,2.956,3.587,0.165,0.130,0.267,0.228,0.629,0.537,0.414,12
100.617,50.837,755.476,464.201,2.927,2.257,6.892,5.315,6.104,4.173,4.255,0.198,0.149,0.358,0.298,0.842,0.701,0.548,12
110.269,46.481,621.171,561.721,1.879,2.454,4.425,5.778,5.102,2.360,2.690,0.095,0.129,0.177,0.215,0.416,0.506,0.327,12
88.748,71.520,44.835,584.059,4.267,3.189,10.049,7.510,8.780,10.114,9.084,0.172,0.109,0.563,0.442,1.327,1.042,0.843,12
101.989,44.509,376.791,612.201,2.668,2.138,6.282,5.034,5.658,3.694,3.749,0.181,0.142,0.333,0.287,0.783,0.676,0.517,12
115.525,59.276,612.481,92.585,1.612,1.690,3.796,3.980,3.888,1.939,5.364,0.145,0.152,0.175,0.184,0.412,0.433,0.299,12
102.655,45.229,702.600,208.026,1.999,2.951,4.706,6.950,5.828,3.658,3.729,0.125,0.199,0.261,0.361,0.615,0.850,0.524,12
110.575,47.129,774.527,477.135,1.323,1.277,3.114,3.007,3.061,1.211,4.665,0.131,0.126,0.147,0.142,0.346,0.335,0.241,12
74.974,80.390,379.944,586.998,3.788,4.218,8.920,9.934,9.427,13.921,12.791,0.111,0.136,0.561,0.620,1.322,1.460,0.985,12
102.727,49.932,110.864,616.327,2.552,2.178,6.010,5.129,5.570,3.319,3.797,0.167,0.148,0.276,0.265,0.651,0.624,0.451,12
110.484,44.882,833.596,617.792,2.590,1.755,6.099,4.132,5.115,2.466,3.364,0.215,0.122,0.318,0.196,0.749,0.462,0.440,12
117.035,141.517,178.702,173.468,2.567,2.068,6.044,4.869,5.456,3.240,9.701,0.549,0.342,0.433,0.310,1.021,0.731,0.628,12
96.592,56.803,612.556,342.351,3.078,2.518,7.247,5.930,6.589,3.818,3.650,0.301,0.124,0.443,0.237,1.043,0.559,0.592,12
115.214,42.012,336.836,471.160,1.915,1.713,4.509,4.034,4.272,1.725,2.926,0.131,0.117,0.184,0.170,0.434,0.400,0.295,12
106.132,48.109,532.398,506.589,1.939,3.070,4.567,7.229,5.898,2.715,2.747,0.083,0.148,0.177,0.268,0.418,0.630,0.378,12
103.904,45.739,618.312,190.204,2.772,2.585,6.527,6.087,6.307,5.318,4.699,0.180,0.165,0.417,0.399,0.983,0.941,0.680,12
108.182,41.688,637.260,217.841,1.306,2.255,3.075,5.309,4.192,1.185,2.744,0.084,0.148,0.109,0.183,0.257,0.431,0.251,12
108.673,127.687,736.683,397.906,2.726,1.609,6.418,3.789,5.103,1.692,4.098,0.268,0.047,0.220,0.060,0.519,0.141,0.269,12
120.832,73.473,812.578,441.617,1.378,1.856,3.245,4.371,3.808,1.711,5.094,0.094,0.133,0.110,0.162,0.258,0.381,0.230,12
109.736,43.683,150.472,562.512,2.258,1.711,5.317,4.029,4.673,1.473,2.217,0.111,0.082,0.161,0.127,0.378,0.300,0.241,12
107.804,41.789,406.543,570.723,2.818,1.715,6.637,4.039,5.338,2.500,3.130,0.202,0.112,0.316,0.200,0.744,0.470,0.440,12
119.077,94.528,316.549,581.593,1.617,1.598,3.808,3.762,3.785,1.639,4.861,0.083,0.082,0.098,0.097,0.232,0.229,0.163,12
119.250,42.588,117.333,618.659,1.114,1.785,2.624,4.204,3.414,1.523,5.170,0.135,0.216,0.156,0.245,0.367,0.578,0.342,12
104.654,118.474,932.008,196.498,1.756,1.794,4.135,4.225,4.180,1.018,2.660,0.041,0.040,0.052,0.049,0.123,0.116,0.085,12
103.788,50.840,382.498,391.744,2.839,2.488,6.686,5.858,6.272,4.360,3.854,0.134,0.115,0.309,0.285,0.729,0.672,0.496,12
95.024,45.024,336.488,461.678,2.688,3.013,6.330,7.096,6.713,4.372,3.959,0.170,0.169,0.384,0.363,0.903,0.854,0.622,12
118.974,89.053,616.446,540.511,2.191,1.635,5.159,3.851,4.505,1.470,3.221,0.085,0.058,0.111,0.074,0.260,0.175,0.157,12
114.582,71.311,578.707,188.845,1.840,1.639,4.333,3.859,4.096,1.533,3.994,0.102,0.092,0.126,0.115,0.296,0.272,0.201,12
112.393,60.042,910.570,197.236,2.545,1.969,5.993,4.637,5.315,2.457,3.926,0.182,0.130,0.252,0.190,0.593,0.448,0.371,12
96.532,35.876,931.378,288.795,1.691,1.790,3.982,4.215,4.099,1.825,3.492,0.163,0.172,0.223,0.233,0.525,0.549,0.380,12
105.861,41.982,279.618,478.427,2.488,2.645,5.859,6.230,6.044,3.334,3.381,0.184,0.171,0.347,0.309,0.817,0.727,0.547,12
105.327,102.136,569.875,541.236,2.462,2.340,5.798,5.511,5.654,2.107,3.138,0.092,0.095,0.127,0.130,0.299,0.306,0.214,12
97.207,67.458,136.413,620.049,3.880,2.574,9.137,6.061,7.599,3.392,3.569,0.462,0.096,0.487,0.191,1.146,0.450,0.615,12
105.986,125.505,567.394,889.205,1.831,2.031,4.312,4.782,4.547,1.228,2.834,0.042,0.055,0.053,0.070,0.125,0.165,0.103,12
124.252,38.681,146.584,157.921,1.739,1.087,4.096,2.560,3.328,1.128,4.019,0.181,0.113,0.203,0.129,0.478,0.303,0.283,12
106.721,39.708,849.352,277.504,2.211,2.448,5.207,5.765,5.486,3.042,2.936,0.127,0.145,0.264,0.286,0.621,0.673,0.458,12
112.062,43.360,797.309,443.020,3.510,2.133,8.265,5.024,6.645,4.681,4.140,0.233,0.113,0.499,0.313,1.176,0.736,0.694,12
111.037,39.541,755.501,469.042,2.301,1.911,5.419,4.500,4.959,2.796,3.820,0.209,0.172,0.316,0.275,0.745,0.647,0.493,12
98.270,55.968,448.536,484.866,4.300,2.965,10.127,6.982,8.554,7.312,6.566,0.156,0.091,0.526,0.384,1.240,0.905,0.767,12
114.785,38.694,586.702,488.207,1.862,1.290,4.384,3.037,3.711,1.007,2.748,0.132,0.091,0.157,0.112,0.369,0.264,0.227,12
117.922,41.496,577.995,490.535,1.343,1.282,3.162,3.020,3.091,0.885,3.342,0.108,0.103,0.122,0.116,0.287,0.274,0.198,12
110.175,38.905,450.470,527.216,1.728,2.107,4.070,4.962,4.516,1.608,2.634,0.113,0.141,0.165,0.199,0.389,0.468,0.304,12
108.666,42.621,107.650,596.589,2.258,2.866,5.317,6.750,6.033,3.656,3.245,0.107,0.146,0.270,0.323,0.636,0.761,0.496,12
101.079,38.414,37.262,23.574,1.636,1.150,3.853,2.709,3.281,1.120,3.934,0.167,0.118,0.189,0.135,0.446,0.318,0.274,12
105.312,49.446,338.530,122.643,2.816,3.126,6.630,7.361,6.996,6.804,5.847,0.128,0.152,0.426,0.469,1.002,1.104,0.746,12
111.548,73.526,867.508,181.150,2.123,3.380,4.999,7.960,6.480,2.816,2.987,0.073,0.290,0.132,0.338,0.311,0.796,0.427,12
110.096,35.967,951.518,186.210,1.222,2.529,2.877,5.956,4.417,1.497,3.615,0.118,0.255,0.151,0.323,0.356,0.761,0.420,12
102.193,136.482,736.167,397.856,1.919,1.741,4.518,4.099,4.309,1.190,3.009,0.045,0.039,0.056,0.049,0.133,0.116,0.088,12
110.212,120.046,786.610,477.188,1.745,1.359,4.110,3.201,3.656,1.674,5.635,0.104,0.063,0.125,0.071,0.293,0.168,0.169,12
106.864,111.972,613.684,524.372,2.605,1.352,6.134,3.184,4.659,1.220,3.226,0.202,0.040,0.180,0.048,0.424,0.112,0.219,12
107.371,54.102,45.127,584.041,2.811,3.062,6.618,7.211,6.915,5.331,4.618,0.124,0.144,0.333,0.363,0.785,0.855,0.580,12
99.922,34.650,171.358,624.720,1.797,1.275,4.231,3.003,3.617,1.227,3.563,0.185,0.130,0.217,0.157,0.512,0.370,0.316,12
120.308,43.061,361.676,624.589,1.317,1.034,3.101,2.434,2.768,1.002,4.708,0.144,0.113,0.156,0.123,0.367,0.290,0.234,12
103.476,34.452,581.045,30.418,1.306,1.344,3.076,3.164,3.120,0.948,3.510,0.133,0.137,0.151,0.155,0.355,0.365,0.254,12
102.368,46.540,276.665,41.360,0.912,1.314,2.148,3.093,2.621,0.946,4.949,0.096,0.139,0.105,0.149,0.247,0.350,0.214,12
108.501,37.336,659.977,183.270,1.340,2.214,3.155,5.213,4.184,1.304,3.124,0.109,0.195,0.140,0.248,0.329,0.583,0.335,12
107.144,36.938,333.700,185.461,2.132,3.556,5.021,8.373,6.697,3.943,3.565,0.131,0.336,0.319,0.593,0.750,1.395,0.792,12
112.101,35.986,387.891,397.360,1.920,2.276,4.521,5.360,4.940,2.763,3.342,0.162,0.198,0.280,0.324,0.660,0.763,0.505,12
107.865,38.370,737.078,426.552,2.201,2.948,5.182,6.942,6.062,3.414,3.479,0.154,0.215,0.311,0.390,0.733,0.919,0.588,12
109.447,36.810,309.750,447.529,2.154,1.101,5.072,2.592,3.832,1.486,4.558,0.270,0.134,0.319,0.159,0.750,0.374,0.419,12
103.590,38.865,564.106,458.641,1.039,1.430,2.447,3.368,2.907,0.561,2.448,0.066,0.090,0.072,0.099,0.169,0.232,0.144,12
101.328,35.302,650.282,478.924,1.260,1.508,2.968,3.551,3.259,0.865,2.955,0.105,0.126,0.122,0.145,0.287,0.340,0.223,12
114.421,37.141,152.798,545.374,2.634,1.876,6.202,4.417,5.310,1.895,2.117,0.134,0.091,0.224,0.173,0.529,0.407,0.333,12
109.412,37.017,100.313,564.572,2.684,2.316,6.319,5.455,5.887,2.579,2.770,0.173,0.154,0.296,0.284,0.698,0.668,0.483,12
118.180,33.740,342.871,622.392,2.315,1.544,5.451,3.636,4.544,1.818,3.254,0.227,0.143,0.307,0.205,0.724,0.483,0.435,12
102.179,35.558,212.177,725.243,1.285,1.239,3.026,2.918,2.972,0.881,3.585,0.130,0.125,0.144,0.139,0.339,0.327,0.236,12
98.095,32.769,582.920,772.799,1.976,1.565,4.654,3.685,4.169,1.373,2.783,0.168,0.130,0.221,0.176,0.520,0.415,0.333,12
95.622,33.865,778.418,932.480,2.167,1.845,5.104,4.346,4.725,1.822,2.537,0.156,0.130,0.236,0.207,0.557,0.487,0.370,12
117.525,53.642,555.358,64.609,1.471,1.789,3.465,4.212,3.839,1.633,4.578,0.123,0.154,0.147,0.187,0.347,0.439,0.280,12
100.626,33.939,159.829,163.336,2.366,1.967,5.571,4.633,5.102,2.154,2.666,0.176,0.140,0.282,0.236,0.663,0.555,0.433,12
106.138,32.188,575.804,181.852,1.542,1.939,3.631,4.565,4.098,1.403,2.944,0.139,0.177,0.185,0.230,0.436,0.541,0.348,12
102.076,36.767,117.558,220.357,1.144,1.750,2.693,4.122,3.408,0.857,2.900,0.090,0.138,0.104,0.157,0.245,0.370,0.222,12
115.226,37.479,612.828,342.511,3.819,1.540,8.992,3.626,6.309,2.295,3.295,0.355,0.113,0.618,0.186,1.456,0.438,0.760,12
105.110,39.255,357.673,362.710,2.648,2.923,6.235,6.882,6.559,4.079,3.600,0.149,0.192,0.352,0.422,0.828,0.994,0.647,12
73.215,64.570,622.764,389.380,4.520,4.595,10.644,10.820,10.732,16.523,15.471,0.184,0.200,0.932,0.961,2.194,2.264,1.576,12
102.844,31.903,359.892,458.058,1.244,1.589,2.930,3.741,3.336,1.287,4.236,0.165,0.211,0.193,0.243,0.454,0.571,0.365,12
101.379,36.229,332.678,460.273,2.591,2.211,6.101,5.207,5.654,2.614,2.946,0.229,0.158,0.373,0.271,0.879,0.638,0.543,12
101.115,39.345,678.467,491.966,1.301,1.100,3.065,2.591,2.828,1.008,4.529,0.150,0.127,0.164,0.138,0.385,0.326,0.252,12
112.164,32.384,101.170,508.637,2.094,1.556,4.932,3.665,4.298,1.600,3.075,0.199,0.144,0.265,0.199,0.624,0.470,0.390,12
